YEAR,MONTH,HOUR,WEEKDAY,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ACCLASS,INJURY,PEDESTRIAN,CYCLIST
2010,9,23,6,43.63794538,-79.45899029,Clear,Dark,Fatal,None,0,1
2010,9,23,6,43.63794538,-79.45899029,Clear,Dark,Fatal,Fatal,0,1
2014,3,23,2,43.75896795,-79.24643336,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2014,3,23,2,43.75896795,-79.24643336,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2014,3,23,2,43.75896795,-79.24643336,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2017,8,23,5,43.72612338,-79.57204829,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2017,8,23,5,43.72612338,-79.57204829,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2008,5,23,2,43.71594538,-79.44499029,Clear,Dark,Non-Fatal Injury, ,0,0
2008,5,23,2,43.71594538,-79.44499029,Clear,Dark,Non-Fatal Injury,None,0,0
2008,5,23,2,43.71594538,-79.44499029,Clear,Dark,Non-Fatal Injury,Major,0,0
2012,4,23,2,43.77034538,-79.44209029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,4,23,2,43.77034538,-79.44209029,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2012,5,23,4,43.64854538,-79.32749029,Clear,Dark,Non-Fatal Injury,Major,0,0
2012,5,23,4,43.64854538,-79.32749029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,5,23,4,43.64854538,-79.32749029,Clear,Dark,Non-Fatal Injury, ,0,0
2015,11,23,3,43.69804342,-79.34974299,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2015,11,23,3,43.69804342,-79.34974299,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2015,11,23,3,43.69804342,-79.34974299,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,9,23,3,43.81450995,-79.29217921,Clear,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2016,9,23,3,43.81450995,-79.29217921,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2016,9,23,3,43.81450995,-79.29217921,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2016,9,23,3,43.81450995,-79.29217921,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2017,2,23,6,43.65910681,-79.39853297,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2017,2,23,6,43.65910681,-79.39853297,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2017,2,23,6,43.65910681,-79.39853297,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2014,7,23,2,43.71001013,-79.38223658,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2014,7,23,2,43.71001013,-79.38223658,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2011,6,23,2,43.76884538,-79.46689029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2011,6,23,2,43.76884538,-79.46689029,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,6,23,2,43.76884538,-79.46689029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2011,6,23,2,43.76884538,-79.46689029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2014,9,23,6,43.73423727,-79.53580103,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2014,9,23,6,43.73423727,-79.53580103,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2014,9,23,6,43.73423727,-79.53580103,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2009,9,23,5,43.76954538,-79.34649029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,9,23,5,43.76954538,-79.34649029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,9,23,4,43.74764538,-79.28399029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,9,23,4,43.74764538,-79.28399029,Clear,Dark,Non-Fatal Injury, ,1,0
2009,9,23,4,43.74764538,-79.28399029,Clear,Dark,Non-Fatal Injury,None,1,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,0,0
2014,10,23,4,43.76746329,-79.41243873,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2016,6,23,2,43.71831854,-79.51624689,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,6,23,2,43.71831854,-79.51624689,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,6,23,2,43.71831854,-79.51624689,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,8,23,5,43.71342047,-79.40748987,Clear,Dark,Non-Fatal Injury,None,0,0
2016,8,23,5,43.71342047,-79.40748987,Clear,Dark,Non-Fatal Injury,None,0,0
2016,8,23,5,43.71342047,-79.40748987,Clear,Dark,Non-Fatal Injury,Major,0,0
2016,8,23,5,43.71342047,-79.40748987,Clear,Dark,Non-Fatal Injury,None,0,0
2016,8,23,5,43.71342047,-79.40748987,Clear,Dark,Non-Fatal Injury,None,0,0
2016,12,23,6,43.66291006,-79.37430964,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,12,23,6,43.66291006,-79.37430964,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2017,4,23,3,43.7674938,-79.22832117,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2017,4,23,3,43.7674938,-79.22832117,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2012,10,23,5,43.82364538,-79.30709029,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2012,10,23,5,43.82364538,-79.30709029,Rain,"Dark, artificial",Non-Fatal Injury,Minor,1,0
2015,6,23,6,43.64632757,-79.41688929,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2009,12,23,0,43.79744538,-79.31229029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,12,23,0,43.79744538,-79.31229029,Clear,Dark,Non-Fatal Injury,Major,1,0
2010,9,23,0,43.83164538,-79.24569029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,9,23,0,43.83164538,-79.24569029,Clear,Dark,Non-Fatal Injury,Major,0,0
2012,2,23,2,43.76764538,-79.18939029,Clear,"Dark, artificial",Non-Fatal Injury,Minimal,1,0
2012,2,23,2,43.76764538,-79.18939029,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2011,8,23,3,43.65154538,-79.38349029,Clear,Dark,Non-Fatal Injury,Major,1,0
2011,8,23,3,43.65154538,-79.38349029,Clear,Dark,Non-Fatal Injury, ,1,0
2015,10,23,6,43.76397665,-79.20559321,Clear,Dark,Non-Fatal Injury,None,0,0
2015,10,22,2,43.75803717,-79.6025506,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2010,8,23,2,43.76434538,-79.47659029,Clear,Dark,Non-Fatal Injury, ,0,0
2010,8,23,2,43.76434538,-79.47659029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,8,22,3,43.63274538,-79.43379029,Clear,Dark,Fatal,Fatal,0,0
2010,8,23,2,43.76434538,-79.47659029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2011,7,23,4,43.64204538,-79.42919029,Clear,Dark,Non-Fatal Injury,Major,1,0
2011,12,22,5,43.66544538,-79.35259029,Clear,Dark,Non-Fatal Injury,None,1,0
2011,7,23,4,43.64204538,-79.42919029,Clear,Dark,Non-Fatal Injury,None,1,0
2011,12,22,5,43.66544538,-79.35259029,Clear,Dark,Non-Fatal Injury,Major,1,0
2012,8,22,4,43.64044538,-79.43699029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,8,22,4,43.64044538,-79.43699029,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2008,3,22,6,43.74904538,-79.48279029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2008,3,22,6,43.74904538,-79.48279029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,10,22,4,43.68894538,-79.38989029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,10,22,4,43.68894538,-79.38989029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,10,22,4,43.68894538,-79.38989029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,10,22,4,43.68894538,-79.38989029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,11,22,4,43.64351614,-79.40465174,Rain,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2012,11,22,4,43.64351614,-79.40465174,Rain,"Dark, artificial",Non-Fatal Injury,Major,0,0
2012,11,22,4,43.64351614,-79.40465174,Rain,"Dark, artificial",Non-Fatal Injury,None,0,0
2015,5,22,3,43.64681204,-79.37693415,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2015,5,22,3,43.64681204,-79.37693415,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2015,5,22,3,43.64681204,-79.37693415,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2016,12,22,0,43.66049154,-79.37027369,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,12,22,0,43.66049154,-79.37027369,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2010,12,22,5,43.76384538,-79.24839029,Clear,Dark,Fatal, ,0,0
2010,12,22,5,43.76384538,-79.24839029,Clear,Dark,Fatal,Minor,0,0
2010,12,22,5,43.76384538,-79.24839029,Clear,Dark,Fatal,Fatal,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,4,22,1,43.69434538,-79.42289029,Clear,Dark,Non-Fatal Injury,None,0,0
2011,3,22,5,43.68394538,-79.51149029,Rain,Dark,Non-Fatal Injury, ,1,0
2011,3,22,5,43.68394538,-79.51149029,Rain,Dark,Non-Fatal Injury,None,1,0
2011,3,22,5,43.68394538,-79.51149029,Rain,Dark,Non-Fatal Injury,Major,1,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury,Major,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury, ,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury, ,0,0
2012,1,22,6,43.62074538,-79.51189029,Clear,Dark,Non-Fatal Injury,None,0,0
2017,1,22,3,43.73679693,-79.53892908,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2013,4,22,4,43.65894659,-79.43969355,Clear,Dark,Non-Fatal Injury,None,0,1
2013,4,22,4,43.65894659,-79.43969355,Clear,Dark,Non-Fatal Injury,Major,0,1
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,5,23,0,43.70154538,-79.26589029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,6,23,4,43.67894538,-79.55169029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,6,23,4,43.67894538,-79.55169029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,6,23,4,43.67894538,-79.55169029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2008,9,23,6,43.66714538,-79.34859029,Rain,Dark,Non-Fatal Injury,None,1,0
2008,9,23,6,43.66714538,-79.34859029,Rain,Dark,Non-Fatal Injury,Major,1,0
2009,7,23,6,43.76114538,-79.30079029,Rain,Dark,Non-Fatal Injury, ,1,0
2009,7,23,6,43.76114538,-79.30079029,Rain,Dark,Non-Fatal Injury,None,1,0
2009,7,23,6,43.76114538,-79.30079029,Rain,Dark,Non-Fatal Injury,Major,1,0
2010,2,23,6,43.64854538,-79.34989029,Clear,Dark,Fatal,None,0,0
2010,2,23,6,43.64854538,-79.34989029,Clear,Dark,Fatal,Fatal,0,0
2014,11,23,3,43.6513172,-79.39740382,Rain,"Dark, artificial",Non-Fatal Injury,None,1,0
2014,11,23,3,43.6513172,-79.39740382,Rain,"Dark, artificial",Non-Fatal Injury,Major,1,0
2015,9,23,2,43.79737433,-79.20479975,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2017,7,23,3,43.72275122,-79.59802637,Clear,Dark,Non-Fatal Injury,None,0,0
2017,7,23,3,43.72275122,-79.59802637,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,8,23,3,43.75889166,-79.33405695,Clear,Dark,Non-Fatal Injury,None,0,1
2011,8,23,3,43.75889166,-79.33405695,Clear,Dark,Non-Fatal Injury,Major,0,1
2012,6,23,4,43.67714538,-79.44679029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,6,23,4,43.67714538,-79.44679029,Clear,Dark,Non-Fatal Injury,None,0,0
2012,6,23,4,43.67714538,-79.44679029,Clear,Dark,Non-Fatal Injury, ,0,0
2012,6,23,4,43.67714538,-79.44679029,Clear,Dark,Non-Fatal Injury,Major,0,0
2009,4,23,0,43.78964538,-79.25879029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,4,23,0,43.78964538,-79.25879029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,9,23,4,43.70994538,-79.33439029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,9,23,4,43.70994538,-79.33439029,Clear,Dark,Non-Fatal Injury,Major,1,0
2010,4,23,5,43.65034538,-79.44159029,Clear,Dark,Non-Fatal Injury,None,0,1
2010,4,23,5,43.65034538,-79.44159029,Clear,Dark,Non-Fatal Injury,Major,0,1
2010,2,23,4,43.75844538,-79.42459029,Clear,Dark,Non-Fatal Injury, ,1,0
2010,2,23,4,43.75844538,-79.42459029,Clear,Dark,Non-Fatal Injury,None,1,0
2010,2,23,4,43.75844538,-79.42459029,Clear,Dark,Non-Fatal Injury,Major,1,0
2010,11,23,0,43.77204538,-79.53789029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,11,23,0,43.77204538,-79.53789029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2014,3,23,3,43.77117499,-79.3674737,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2013,11,23,4,43.63792761,-79.44698725,Clear,"Dark, artificial",Non-Fatal Injury, ,1,0
2013,11,23,4,43.63792761,-79.44698725,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,7,23,2,43.72611578,-79.31829462,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2016,7,23,2,43.72611578,-79.31829462,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2007,2,23,4,43.76544538,-79.46619029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2016,9,23,4,43.7567211,-79.4387475,Clear,"Dark, artificial",Non-Fatal Injury,Minor,1,0
2016,9,23,4,43.7567211,-79.4387475,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2016,9,23,4,43.7567211,-79.4387475,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2017,7,23,5,43.76080282,-79.21576319,Clear,"Dark, artificial",Fatal,None,1,0
2017,7,23,5,43.76080282,-79.21576319,Clear,"Dark, artificial",Fatal,Fatal,1,0
2017,7,23,5,43.76080282,-79.21576319,Clear,"Dark, artificial",Fatal,None,1,0
2017,7,23,5,43.76080282,-79.21576319,Clear,"Dark, artificial",Fatal,None,1,0
2017,8,23,4,43.74877538,-79.55772029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2017,8,23,4,43.74877538,-79.55772029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2010,6,23,3,43.70194538,-79.50829029,Clear,Dark,Non-Fatal Injury, ,0,0
2010,6,23,3,43.70194538,-79.50829029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,6,23,3,43.70194538,-79.50829029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,6,23,3,43.70194538,-79.50829029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury,Major,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury,Minor,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury,None,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury,None,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury, ,0,0
2011,7,23,4,43.65636404,-79.35207758,Clear,Dark,Non-Fatal Injury,None,0,0
2009,11,23,5,43.78254538,-79.17659029,Clear,Dark,Non-Fatal Injury, ,0,0
2009,11,23,5,43.78254538,-79.17659029,Clear,Dark,Non-Fatal Injury,Major,0,0
2014,10,23,2,43.74980505,-79.56798945,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2007,9,23,5,43.77754538,-79.28569029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,9,23,5,43.77754538,-79.28569029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,9,23,5,43.77754538,-79.28569029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2007,9,23,5,43.77754538,-79.28569029,Clear,Dark,Non-Fatal Injury,Minimal,0,0
2008,12,23,3,43.64914538,-79.39079029,Clear,Dark,Non-Fatal Injury, ,1,0
2008,12,23,3,43.64914538,-79.39079029,Clear,Dark,Non-Fatal Injury,None,1,0
2008,12,23,3,43.64914538,-79.39079029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,6,23,0,43.63494538,-79.42139029,Clear,Dark,Non-Fatal Injury, ,0,0
2009,6,23,0,43.63494538,-79.42139029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2009,6,23,0,43.63494538,-79.42139029,Clear,Dark,Non-Fatal Injury,Major,0,0
2009,6,23,0,43.63494538,-79.42139029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,10,23,5,43.68974538,-79.26789029,Clear,Dark,Non-Fatal Injury,None,1,0
2010,10,23,5,43.68974538,-79.26789029,Clear,Dark,Non-Fatal Injury,Major,1,0
2012,8,23,5,43.78094538,-79.27089029,Clear,"Dark, artificial",Fatal,None,0,0
2012,8,23,5,43.78094538,-79.27089029,Clear,"Dark, artificial",Fatal,Fatal,0,0
2013,4,23,6,43.65154538,-79.37239029,Rain,Dark,Non-Fatal Injury, ,1,0
2013,4,23,6,43.65154538,-79.37239029,Rain,Dark,Non-Fatal Injury,None,1,0
2013,4,23,6,43.65154538,-79.37239029,Rain,Dark,Non-Fatal Injury,Major,1,0
2013,5,23,5,43.76976736,-79.54908381,Clear,Dark,Non-Fatal Injury,Major,0,0
2013,5,23,5,43.76976736,-79.54908381,Clear,Dark,Non-Fatal Injury,Major,0,0
2013,5,23,5,43.76976736,-79.54908381,Clear,Dark,Non-Fatal Injury,Minor,0,0
2013,5,23,5,43.76976736,-79.54908381,Clear,Dark,Non-Fatal Injury,Minor,0,0
2013,5,23,5,43.76976736,-79.54908381,Clear,Dark,Non-Fatal Injury, ,0,0
2017,11,23,5,43.62927969,-79.55357752,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2017,11,23,5,43.62927969,-79.55357752,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2007,11,23,5,43.67414538,-79.46039029,Clear,Dark,Non-Fatal Injury,None,1,0
2007,11,23,5,43.67414538,-79.46039029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Fatal,0,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Major,0,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Fatal,0,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Fatal,0,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Minor,0,0
2009,10,23,5,43.75924538,-79.50789029,Clear,Dark,Fatal,Major,0,0
2009,5,23,2,43.75554538,-79.24539029,Rain,Dark,Non-Fatal Injury, ,1,0
2009,5,23,2,43.75554538,-79.24539029,Rain,Dark,Non-Fatal Injury,None,1,0
2009,5,23,2,43.75554538,-79.24539029,Rain,Dark,Non-Fatal Injury,Major,1,0
2015,7,23,6,43.63041647,-79.4197732,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2015,7,23,6,43.63041647,-79.4197732,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2008,1,23,1,43.69504538,-79.45319029,Rain,Dark,Non-Fatal Injury,Major,0,0
2008,1,23,1,43.69504538,-79.45319029,Rain,Dark,Non-Fatal Injury, ,0,0
2008,1,23,1,43.69504538,-79.45319029,Rain,Dark,Non-Fatal Injury,Minor,0,0
2008,1,23,1,43.69504538,-79.45319029,Rain,Dark,Non-Fatal Injury, ,0,0
2009,7,23,4,43.66104538,-79.51739029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,7,23,4,43.66104538,-79.51739029,Clear,Dark,Non-Fatal Injury,Major,1,0
2015,7,23,3,43.63442572,-79.4087411,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2015,7,23,3,43.63442572,-79.4087411,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2015,7,23,3,43.63442572,-79.4087411,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2015,9,23,2,43.72959097,-79.47146235,Clear,"Dark, artificial",Fatal,Major,0,0
2015,9,23,2,43.72959097,-79.47146235,Clear,"Dark, artificial",Fatal,Minor,0,0
2015,9,23,2,43.72959097,-79.47146235,Clear,"Dark, artificial",Fatal,Fatal,0,0
2012,2,23,1,43.75344538,-79.43799029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,2,23,1,43.75344538,-79.43799029,Clear,"Dark, artificial",Non-Fatal Injury, ,1,0
2012,2,23,1,43.75344538,-79.43799029,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2012,2,23,1,43.75344538,-79.43799029,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2017,5,23,4,43.70627936,-79.40024195,Clear,"Daylight, artificial",Non-Fatal Injury,None,0,0
2017,5,23,4,43.70627936,-79.40024195,Clear,"Daylight, artificial",Non-Fatal Injury,Major,0,0
2017,5,23,4,43.70627936,-79.40024195,Clear,"Daylight, artificial",Non-Fatal Injury,Minor,0,0
2017,5,23,4,43.70627936,-79.40024195,Clear,"Daylight, artificial",Non-Fatal Injury,Minimal,0,0
2007,11,23,3,43.66194538,-79.36699029,Clear,Dark,Non-Fatal Injury,None,1,0
2007,11,23,3,43.66194538,-79.36699029,Clear,Dark,Non-Fatal Injury,Major,1,0
2009,9,23,1,43.61584538,-79.52459029,Clear,Dark,Non-Fatal Injury,Major,0,0
2009,9,23,1,43.61584538,-79.52459029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,6,23,5,43.64404538,-79.37579029,Clear,Dark,Non-Fatal Injury,Major,0,0
2007,6,23,5,43.64404538,-79.37579029,Clear,Dark,Non-Fatal Injury, ,0,0
2007,6,23,5,43.64404538,-79.37579029,Clear,Dark,Non-Fatal Injury,None,0,0
2010,4,23,2,43.74024538,-79.33209029,Clear,Dark,Non-Fatal Injury,Major,0,0
2010,4,23,2,43.74024538,-79.33209029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,4,23,2,43.74024538,-79.33209029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2010,4,23,2,43.74024538,-79.33209029,Clear,Dark,Non-Fatal Injury, ,0,0
2010,4,23,2,43.74024538,-79.33209029,Clear,Dark,Non-Fatal Injury,Minor,0,0
2017,9,23,6,43.63042438,-79.41975029,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2017,9,23,6,43.63042438,-79.41975029,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2010,7,23,2,43.68324538,-79.47429029,Clear,Dark,Non-Fatal Injury, ,0,1
2010,7,23,2,43.68324538,-79.47429029,Clear,Dark,Non-Fatal Injury,None,0,1
2010,7,23,2,43.68324538,-79.47429029,Clear,Dark,Non-Fatal Injury,Major,0,1
2016,7,23,0,43.72733649,-79.26588068,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,1
2016,7,23,0,43.72733649,-79.26588068,Clear,"Dark, artificial",Non-Fatal Injury,None,0,1
2017,5,23,4,43.81660803,-79.21166621,Clear,"Dark, artificial",Fatal,None,0,0
2017,5,23,4,43.81660803,-79.21166621,Clear,"Dark, artificial",Fatal,None,0,0
2017,5,23,4,43.81660803,-79.21166621,Clear,"Dark, artificial",Fatal,None,0,0
2017,5,23,4,43.81660803,-79.21166621,Clear,"Dark, artificial",Fatal,Minor,0,0
2017,5,23,4,43.81660803,-79.21166621,Clear,"Dark, artificial",Fatal,Fatal,0,0
2017,3,10,4,43.81996838,-79.29806929,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2010,11,10,3,43.80384538,-79.29819029,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,11,10,3,43.80384538,-79.29819029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,11,10,3,43.80384538,-79.29819029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,11,10,3,43.80384538,-79.29819029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
